Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Weekday,Quarter
4,2012-04-27,0.7385636987546943,0,0.747923322683706,0.6703406813627253,0.05004177532713561,0.001949740034661973,2012,4,4,2
4,2012-05-04,0.791504844101632,0,0.7870074547390841,0.6387775551102204,0.05013403004768846,0.001949740034661973,2012,5,4,2
4,2012-05-11,0.763896667146696,0,0.6538871139510117,0.6077154308617234,0.050226284768241536,0.001949740034661973,2012,5,4,2
4,2012-05-18,0.79558648058775,0,0.662300319488818,0.5751503006012024,0.04976160893102466,0.001949740034661973,2012,5,4,2
4,2012-05-25,0.7744434547678791,0,0.7585729499467518,0.5405811623246493,0.049074159882253277,0.001949740034661973,2012,5,4,2
4,2012-06-01,0.7844910241898859,0,0.757933972310969,0.5065130260521042,0.048386710833482116,0.001949740034661973,2012,6,4,2
4,2012-06-08,0.810740477414992,0,0.7653887113951011,0.48146292585170314,0.04769926178471051,0.001949740034661973,2012,6,4,2
4,2012-06-15,0.8063322894553705,0,0.7955271565495207,0.4509018036072143,0.04710476925383689,0.001949740034661973,2012,6,4,2
4,2012-06-22,0.7916368238449761,0,0.8028753993610223,0.42935871743486964,0.04674266851193121,0.001949740034661973,2012,6,4,2
4,2012-06-29,0.7641762059155349,0,0.8305644302449414,0.39328657314629245,0.046380567770025305,0.001949740034661973,2012,6,4,2
4,2012-07-06,0.8024716668561279,0,0.7894568690095847,0.35821643286573135,0.04601846603967252,0.0,2012,7,4,3
4,2012-07-13,0.7529785978655426,0,0.7520766773162939,0.376753507014028,0.04565636529776684,0.0,2012,7,4,3
4,2012-07-20,0.7829784077453205,0,0.7763578274760383,0.3962925851703405,0.045837155212944625,0.0,2012,7,4,3
4,2012-07-27,0.7324084641961084,0,0.7968051118210863,0.44288577154308606,0.046017945128122184,0.0,2012,7,4,3
4,2012-08-03,0.782560320520208,0,0.8266240681576145,0.4519038076152304,0.04619873603174707,0.0,2012,8,4,3
4,2012-08-10,0.7900705463137697,0,0.8197018104366346,0.503006012024048,0.04637952594692463,0.0,2012,8,4,3
4,2012-08-17,0.825990375857621,0,0.8005324813631522,0.5410821643286572,0.04672356875123307,0.0,2012,8,4,3
4,2012-08-24,0.7629328748334532,0,0.7403620873269435,0.570140280561122,0.04719005245794783,0.0,2012,8,4,3
4,2012-08-31,0.7453816523142663,0,0.747923322683706,0.5881763527054107,0.04765653517621593,0.0,2012,8,4,3
4,2012-09-07,0.7628783174700329,1,0.8077742279020235,0.6197394789579158,0.04812301888293091,0.0,2012,9,4,3
4,2012-09-14,0.7599902667130184,0,0.6598509052183174,0.6182364729458916,0.04856898934978826,0.0,2012,9,4,3
4,2012-09-21,0.7606212176814929,0,0.6680511182108626,0.6257515030060119,0.04889188136594691,0.0,2012,9,4,3
4,2012-09-28,0.7240458353674377,0,0.6975505857294994,0.5981963927855709,0.04921477437055244,0.0,2012,9,4,3
4,2012-10-05,0.7966303920781594,0,0.6052183173588924,0.5751503006012024,0.049537667375157746,0.0,2012,10,4,4
4,2012-10-12,0.7660337494993062,0,0.5417465388711394,0.5666332665330662,0.04986055939131617,0.0,2012,10,4,4
4,2012-10-19,0.7517892345959328,0,0.620021299254526,0.570140280561122,0.05027209335437166,0.0,2012,10,4,4
4,2012-10-26,0.7726336887116242,0,0.6112886048988285,0.5220440881763524,0.050698401634208023,0.0,2012,10,4,4
5,2010-02-05,0.04269737097930697,0,0.35633652822151224,0.05010020040080154,0.8460114763358066,0.32806181398035816,2010,2,4,1
5,2010-02-12,0.04056725966831365,1,0.3575079872204473,0.038076152304609145,0.8474595333469921,0.32806181398035816,2010,2,4,1
5,2010-02-19,0.037229871502481166,0,0.37167199148029817,0.021042084168336528,0.8479207278739991,0.32806181398035816,2010,2,4,1
5,2010-02-26,0.024018377330785323,0,0.4308839190628328,0.04458917835671339,0.8482174448260862,0.32806181398035816,2010,2,4,1
5,2010-03-05,0.03141727359799838,0,0.454206602768903,0.07665330661322645,0.8485141617781737,0.32806181398035816,2010,3,4,1
5,2010-03-12,0.03477846289163726,0,0.5565495207667731,0.09769539078156297,0.848810879718708,0.32806181398035816,2010,3,4,1
5,2010-03-19,0.028569384007602172,0,0.5241746538871139,0.1242484969939881,0.8471672219030264,0.32806181398035816,2010,3,4,1
5,2010-03-26,0.025213946819160366,0,0.49233226837060695,0.1302605210420842,0.8452001679632342,0.32806181398035816,2010,3,4,1
5,2010-04-02,0.048366978878143244,0,0.6063897763578274,0.12374749498997994,0.8432331140234419,0.313474870017331,2010,4,4,2
5,2010-04-09,0.04701837710074096,0,0.6277955271565495,0.14929859719438876,0.8412660600836501,0.313474870017331,2010,4,4,2
5,2010-04-16,0.0385886749013583,0,0.6289669861554845,0.16833667334669333,0.8399313532281374,0.313474870017331,2010,4,4,2
5,2010-04-23,0.031410908041139024,0,0.6271565495207667,0.1618236472945891,0.8394397748298834,0.313474870017331,2010,4,4,2
5,2010-04-30,0.035337839188241654,0,0.6527156549520766,0.15430861723446876,0.8389481964316299,0.313474870017331,2010,4,4,2
5,2010-05-07,0.0492101164030803,0,0.6953141640042598,0.18186372745490975,0.8384566180333759,0.313474870017331,2010,5,4,2
5,2010-05-14,0.03453156054792257,0,0.7300319488817891,0.19138276553106204,0.8384331088107682,0.313474870017331,2010,5,4,2
5,2010-05-21,0.03650007116387835,0,0.7343982960596379,0.17735470941883769,0.8412180166189329,0.313474870017331,2010,5,4,2
5,2010-05-28,0.03984522307834591,0,0.783493077742279,0.14378757515030038,0.8440029244270972,0.313474870017331,2010,5,4,2
5,2010-06-04,0.05092431147049338,0,0.7806176783812567,0.11673346693386777,0.8467878322352616,0.313474870017331,2010,6,4,2
5,2010-06-11,0.03451886926872738,0,0.7929712460063898,0.09819639278557113,0.849572741031873,0.313474870017331,2010,6,4,2
5,2010-06-18,0.041351959947239045,0,0.8271565495207667,0.08266533066132253,0.8495501688569882,0.313474870017331,2010,6,4,2
5,2010-06-25,0.03396731647254336,0,0.825133120340788,0.0906813627254508,0.8484046042935045,0.313474870017331,2010,6,4,2
5,2010-07-02,0.03824393896786542,0,0.7988285410010649,0.09869739478957906,0.8472590397300208,0.3179520508376661,2010,7,4,3
5,2010-07-09,0.032593650812938926,0,0.7976570820021299,0.08517034068136264,0.8461134751665371,0.3179520508376661,2010,7,4,3
5,2010-07-16,0.028169162566290873,0,0.82790202342918,0.07565130260521058,0.846032636019979,0.3179520508376661,2010,7,4,3
5,2010-07-23,0.025795395425250167,0,0.8244941427050052,0.06813627254509025,0.8473714301036908,0.3179520508376661,2010,7,4,3
5,2010-07-30,0.023479575565581765,0,0.8117145899893503,0.08416833667334678,0.8487102231989554,0.3179520508376661,2010,7,4,3
5,2010-08-06,0.03706872093755946,0,0.8504792332268369,0.07765531062124231,0.85004901629422,0.3179520508376661,2010,8,4,3
5,2010-08-13,0.030469865224281398,0,0.864430244941427,0.11022044088176353,0.8513878103779318,0.3179520508376661,2010,8,4,3
5,2010-08-20,0.030759872505902855,0,0.8676251331203407,0.09619238476953917,0.851022178903468,0.3179520508376661,2010,8,4,3
5,2010-08-27,0.03128344553276269,0,0.8605963791267305,0.0736472945891784,0.8506565484174513,0.3179520508376661,2010,8,4,3
5,2010-09-03,0.04533636832833636,0,0.8287539936102236,0.05260521042084165,0.8502909179314351,0.3179520508376661,2010,9,4,3
5,2010-09-10,0.03845896970930748,1,0.7840255591054313,0.04659318637274534,0.8499252864569713,0.3179520508376661,2010,9,4,3
5,2010-09-17,0.028908869750894434,0,0.8097976570820021,0.05511022044088154,0.8501922412709524,0.3179520508376661,2010,9,4,3
5,2010-09-24,0.03312054603906078,0,0.7698615548455804,0.07615230460921851,0.8509336338243738,0.3179520508376661,2010,9,4,3
5,2010-10-01,0.02915563267377677,0,0.6907348242811501,0.06563126252505014,0.8516750273662415,0.3572357019064124,2010,10,4,4
5,2010-10-08,0.03207021720691142,0,0.6256656017039403,0.08066132264529058,0.8524164209081091,0.3572357019064124,2010,10,4,4
5,2010-10-15,0.02816099648896818,0,0.6588924387646432,0.1242484969939881,0.8530809982825653,0.3572357019064124,2010,10,4,4
5,2010-10-22,0.029876697301370478,0,0.6892438764643236,0.126753507014028,0.8535535362269391,0.3572357019064124,2010,10,4,4
5,2010-10-29,0.027105624606140508,0,0.6851970181043663,0.12224448897795592,0.8540260751597595,0.3572357019064124,2010,10,4,4
5,2010-11-05,0.04593878582760989,0,0.5605963791267305,0.1087174348697395,0.8544986131041332,0.3572357019064124,2010,11,4,4
5,2010-11-12,0.03658446856887146,0,0.5977635782747603,0.12825651302605223,0.8549711520369536,0.3572357019064124,2010,11,4,4
5,2010-11-19,0.03481479994399704,0,0.49286474973375927,0.1497995991983967,0.8538351862819442,0.3572357019064124,2010,11,4,4
5,2010-11-26,0.110889896613149,1,0.6380191693290735,0.1317635270541082,0.8524311369065192,0.3572357019064124,2010,11,4,4
5,2010-12-03,0.05357927848000406,0,0.4799787007454739,0.11823647294589179,0.8510270885195417,0.3572357019064124,2010,12,4,4
5,2010-12-10,0.05689376976171419,0,0.4476038338658147,0.18587174348697388,0.8496230391441171,0.3572357019064124,2010,12,4,4
5,2010-12-17,0.06286482940078071,0,0.48317358892438755,0.19889779559118237,0.8490174414115952,0.3572357019064124,2010,12,4,4
5,2010-12-24,0.10198594051048325,0,0.5193823216187433,0.20741482965931857,0.849010683399698,0.3572357019064124,2010,12,4,4
5,2010-12-31,0.03513163179376044,1,0.46379126730564424,0.23597194388777543,0.8490039263762474,0.3572357019064124,2010,12,4,4
5,2011-01-07,0.03041804449262732,0,0.44792332268370605,0.2525050100200401,0.8489971683643498,0.3378827267475448,2011,1,4,1
5,2011-01-14,0.020176369404386343,0,0.33546325878594246,0.2560120240480961,0.8495159399270484,0.3378827267475448,2011,1,4,1
5,2011-01-21,0.026022735034461564,0,0.41714589989350365,0.27254509018036055,0.853187893879559,0.3378827267475448,2011,1,4,1
5,2011-01-28,0.027526508214804415,0,0.40745473908413204,0.2695390781563125,0.856859847832069,0.3378827267475448,2011,1,4,1
5,2011-02-04,0.04765282554038118,0,0.37731629392971244,0.25901803607214413,0.8605318007961325,0.3378827267475448,2011,2,4,1
5,2011-02-11,0.04047358480279148,1,0.3408945686900958,0.2755511022044086,0.8642037547486425,0.3378827267475448,2011,2,4,1
5,2011-02-18,0.058411895320883214,0,0.5600638977635782,0.28707414829659306,0.8672913437978789,0.3378827267475448,2011,2,4,1
5,2011-02-25,0.033729185690908964,0,0.6082002129925452,0.2970941883767535,0.8701451868858059,0.3378827267475448,2011,2,4,1
5,2011-03-04,0.047421968542742485,0,0.5762513312034079,0.4088176352705408,0.8729990299737329,0.3378827267475448,2011,3,4,1
5,2011-03-11,0.0331072094405845,0,0.5271565495207667,0.49448897795591185,0.8758528730616599,0.3378827267475448,2011,3,4,1
5,2011-03-18,0.040707465240765725,0,0.6184238551650693,0.5090180360721441,0.8783511114811331,0.3378827267475448,2011,3,4,1
5,2011-03-25,0.03375826489308245,0,0.6865814696485621,0.5015030060120238,0.8807071074401565,0.3378827267475448,2011,3,4,1
5,2011-04-01,0.04155947789754426,0,0.5884984025559105,0.5270541082164328,0.8830631043876265,0.3169410745233968,2011,4,4,2
5,2011-04-08,0.038777861003937125,0,0.6751863684771032,0.5761523046092183,0.8854191003466494,0.3169410745233968,2011,4,4,2
5,2011-04-15,0.039008885306574634,0,0.7005324813631523,0.6367735470941882,0.8875785940375449,0.3169410745233968,2011,4,4,2
5,2011-04-22,0.04717570355140423,0,0.7252396166134185,0.6688376753507013,0.8892468295870026,0.3169410745233968,2011,4,4,2
5,2011-04-29,0.03876110660334238,0,0.7296059637912673,0.6703406813627253,0.8909150661249075,0.3169410745233968,2011,4,4,2
5,2011-05-06,0.04498051856277992,0,0.6392971246006389,0.7184368737474949,0.8925833026628123,0.3169410745233968,2011,5,4,2
5,2011-05-13,0.032243561119484246,0,0.7576144834930777,0.7149298597194387,0.8942515382122704,0.3169410745233968,2011,5,4,2
5,2011-05-20,0.035702918612898926,0,0.6936102236421725,0.7189378757515028,0.8919585745277367,0.3169410745233968,2011,5,4,2
5,2011-05-27,0.034721141012284296,0,0.7870074547390841,0.6583166332665329,0.8896656108432031,0.3169410745233968,2011,5,4,2
5,2011-06-03,0.04748182389779167,0,0.8260915867944622,0.6147294589178356,0.8873726471586694,0.3169410745233968,2011,6,4,2
5,2011-06-10,0.03784195684061428,0,0.823961661341853,0.5891783567134268,0.8850796834741357,0.3169410745233968,2011,6,4,2
5,2011-06-17,0.03777331398967544,0,0.858359957401491,0.5836673346693386,0.8846250720039133,0.3169410745233968,2011,6,4,2
5,2011-06-24,0.03700443598349429,0,0.8362087326943557,0.5621242484969937,0.8855492234588658,0.3169410745233968,2011,6,4,2
5,2011-07-01,0.04664927040575527,0,0.8473908413205538,0.5270541082164328,0.8864733759022645,0.3227180820335066,2011,7,4,3
5,2011-07-08,0.040160640802524156,0,0.8562300319488818,0.50501002004008,0.8873975283456637,0.3227180820335066,2011,7,4,3
5,2011-07-15,0.029183716012862126,0,0.8775292864749733,0.5526052104208417,0.8882290148745731,0.3227180820335066,2011,7,4,3
5,2011-07-22,0.03288478541157612,0,0.8597444089456868,0.5906813627254508,0.888828838099927,0.3227180820335066,2011,7,4,3
5,2011-07-29,0.025954550280543248,0,0.885835995740149,0.6062124248496992,0.8894286613252813,0.3227180820335066,2011,7,4,3
5,2011-08-05,0.04292261927603329,0,0.9034078807241746,0.6072144288577155,0.8900284845506352,0.3227180820335066,2011,8,4,3
5,2011-08-12,0.031827748445665105,0,0.893716719914803,0.5841683366733466,0.8906283077759896,0.3227180820335066,2011,8,4,3
5,2011-08-19,0.03730805472180433,0,0.8850905218317358,0.5420841683366731,0.8912548081964728,0.3227180820335066,2011,8,4,3
5,2011-08-26,0.039974709180517334,0,0.8832800851970182,0.5265531062124249,0.891885754651403,0.3227180820335066,2011,8,4,3
5,2011-09-02,0.042088870748291166,0,0.896059637912673,0.5315631262525049,0.8925167020947806,0.3227180820335066,2011,9,4,3
5,2011-09-09,0.04426570397192732,1,0.7752928647497338,0.5380761523046089,0.8931476485497107,0.3227180820335066,2011,9,4,3
5,2011-09-16,0.027303960698773125,0,0.8233226837060702,0.5280561122244487,0.8949330447178903,0.3227180820335066,2011,9,4,3
5,2011-09-23,0.03228139196647624,0,0.7643237486687966,0.498496993987976,0.8982577078293663,0.3227180820335066,2011,9,4,3
5,2011-09-30,0.03279541665804707,0,0.7978700745473908,0.4423847695390781,0.9015823709408419,0.3227180820335066,2011,9,4,3
5,2011-10-07,0.03948605908043215,0,0.6964856230031948,0.407314629258517,0.9049070330638713,0.2896447140381282,2011,10,4,4
5,2011-10-14,0.030326608327327267,0,0.7041533546325878,0.40180360721442887,0.9079848691069072,0.2896447140381282,2011,10,4,4
5,2011-10-21,0.03827417735467349,0,0.6460063897763578,0.44138276553106204,0.9095817457046453,0.2896447140381282,2011,10,4,4
5,2011-10-28,0.038658950967761674,0,0.6712460063897763,0.4509018036072143,0.9111786213139363,0.2896447140381282,2011,10,4,4
5,2011-11-04,0.05722865860099159,0,0.5374866879659211,0.43086172344689366,0.9127754979116744,0.2896447140381282,2011,11,4,4
5,2011-11-11,0.04059952563236917,0,0.5800851970181043,0.4133266533066131,0.9143723745094126,0.2896447140381282,2011,11,4,4
5,2011-11-18,0.039021150356368065,0,0.6186368477103301,0.41883767535070127,0.9165860004983277,0.2896447140381282,2011,11,4,4
5,2011-11-25,0.11867255071310039,1,0.5930777422790202,0.3827655310621243,0.919046328022918,0.2896447140381282,2011,11,4,4
5,2011-12-02,0.06622065696755307,0,0.4781682641107561,0.35070140280561124,0.9215066545590611,0.2896447140381282,2011,12,4,4
5,2011-12-09,0.06271846939444396,0,0.4034078807241746,0.34368737474949884,0.9239669810952047,0.2896447140381282,2011,12,4,4
5,2011-12-16,0.06753706448304218,0,0.5130990415335464,0.3441883767535068,0.9261315771493313,0.2896447140381282,2011,12,4,4
5,2011-12-23,0.09901906121486452,0,0.469542066027689,0.32064128256513014,0.927901865894103,0.2896447140381282,2011,12,4,4
5,2011-12-30,0.055624382917794354,1,0.4193823216187433,0.32915831663326656,0.9296721546388742,0.2896447140381282,2011,12,4,4
5,2012-01-06,0.04066804499628508,0,0.4682641107561235,0.3431863727454909,0.9314424423951988,0.23808492201039855,2012,1,4,1
5,2012-01-13,0.032452497178826936,0,0.45388711395101167,0.39529058116232463,0.9332127311399705,0.23808492201039855,2012,1,4,1
5,2012-01-20,0.030886785297854533,0,0.5155484558040468,0.3987975951903806,0.9341358605407613,0.23808492201039855,2012,1,4,1
5,2012-01-27,0.03425289813860112,0,0.515335463258786,0.40981963927855714,0.935058989941552,0.23808492201039855,2012,1,4,1
5,2012-02-03,0.049379572466157054,0,0.5443024494142705,0.444889779559118,0.9359821183538957,0.23808492201039855,2012,2,4,1
5,2012-02-10,0.05547102000222183,1,0.4507987220447284,0.46943887775551074,0.9369052477546864,0.23808492201039855,2012,2,4,1
5,2012-02-17,0.05833436538774585,0,0.44739084132055373,0.5200400801603204,0.9384971228107832,0.23808492201039855,2012,2,4,1
5,2012-02-24,0.04072451441683457,0,0.5485623003194888,0.5425851703406814,0.9405905566141359,0.23808492201039855,2012,2,4,1
5,2012-03-02,0.059441060070683574,0,0.579552715654952,0.5801603206412824,0.9426839914059357,0.23808492201039855,2012,3,4,1
5,2012-03-09,0.0546965253282236,0,0.547923322683706,0.5996993987975952,0.9447774252092889,0.23808492201039855,2012,3,4,1
5,2012-03-16,0.05154837903330288,0,0.6103301384451544,0.6322645290581161,0.9462894179354895,0.23808492201039855,2012,3,4,1
5,2012-03-23,0.044341297947221345,0,0.6198083067092651,0.6588176352705408,0.9470261568806007,0.23808492201039855,2012,3,4,1
5,2012-03-30,0.0483322152894627,0,0.6551650692225772,0.6878757515030061,0.9477628948372652,0.23808492201039855,2012,3,4,1
5,2012-04-06,0.07688041131400176,0,0.6832800851970181,0.7109218436873745,0.9484996337823763,0.217576545349509,2012,4,4,2
5,2012-04-13,0.05650359060378361,0,0.6849840255591054,0.7109218436873745,0.9492363717390409,0.217576545349509,2012,4,4,2
5,2012-04-20,0.04783202512791222,0,0.6505857294994675,0.7039078156312624,0.9497713231901042,0.217576545349509,2012,4,4,2
5,2012-04-27,0.04575134049370912,0,0.667944621938232,0.6723446893787575,0.9503062746411675,0.217576545349509,2012,4,4,2
5,2012-05-04,0.06012879515244364,0,0.7546325878594248,0.6397795591182365,0.9508412251037837,0.217576545349509,2012,5,4,2
5,2012-05-11,0.04934870867732964,0,0.7157614483493078,0.6092184368737474,0.951376176554847,0.217576545349509,2012,5,4,2
5,2012-05-18,0.05027252704621489,0,0.6838125665601704,0.5801603206412824,0.9515427338221802,0.217576545349509,2012,5,4,2
5,2012-05-25,0.05258484943471779,0,0.7666666666666667,0.5455911823647293,0.951561932427575,0.217576545349509,2012,5,4,2
5,2012-06-01,0.05970460129487477,0,0.7825346112886049,0.5155310621242484,0.9515811320214165,0.217576545349509,2012,6,4,2
5,2012-06-08,0.05246937313447024,0,0.7963791267305643,0.49098196392785565,0.9516003306268113,0.217576545349509,2012,6,4,2
5,2012-06-15,0.0467646909376699,0,0.8029818956336527,0.4614228456913825,0.9517290274100572,0.217576545349509,2012,6,4,2
5,2012-06-22,0.045831782330516144,0,0.7915867944621937,0.43787575150300606,0.9521314686494851,0.217576545349509,2012,6,4,2
5,2012-06-29,0.04767071124144405,0,0.8609158679446219,0.40781563126252496,0.9525339098889125,0.217576545349509,2012,6,4,2
5,2012-07-06,0.052274120233958485,0,0.8105431309904152,0.378256513026052,0.95293635112834,0.18898035817446557,2012,7,4,3
5,2012-07-13,0.04231119120753836,0,0.7938232161874335,0.3927855711422843,0.9533387923677674,0.18898035817446557,2012,7,4,3
5,2012-07-20,0.044303506934752865,0,0.7966986155484558,0.4203406813627253,0.953425654121681,0.18898035817446557,2012,7,4,3
5,2012-07-27,0.03857619474513781,0,0.8394036208732695,0.4684368737474949,0.9535125148871479,0.18898035817446557,2012,7,4,3
5,2012-08-03,0.045494579105421915,0,0.8591054313099041,0.4734468937875749,0.9535993766410615,0.18898035817446557,2012,8,4,3
5,2012-08-10,0.038549242706520576,0,0.8596379126730563,0.5120240480961924,0.9536862374065285,0.18898035817446557,2012,8,4,3
5,2012-08-17,0.04143903024876071,0,0.8656017039403621,0.5506012024048097,0.9544807174695271,0.18898035817446557,2012,8,4,3
5,2012-08-24,0.044154621419624604,0,0.7796592119275826,0.5751503006012024,0.9558059124998994,0.18898035817446557,2012,8,4,3
5,2012-08-31,0.053639480395407876,0,0.8307774227902023,0.5841683366733466,0.9571311075302709,0.18898035817446557,2012,8,4,3
5,2012-09-07,0.05603230038905076,1,0.8526091586794462,0.630260521042084,0.9584563025606427,0.18898035817446557,2012,9,4,3
5,2012-09-14,0.03577714626403601,0,0.7498402555910544,0.62374749498998,0.9598750817727346,0.18898035817446557,2012,9,4,3
5,2012-09-21,0.03876716145091824,0,0.6906283280085197,0.6257515030060119,0.9618553621213608,0.18898035817446557,2012,9,4,3
5,2012-09-28,0.03989643832524242,0,0.7677316293929712,0.5981963927855709,0.963835642469987,0.18898035817446557,2012,9,4,3
5,2012-10-05,0.05300462962708004,0,0.6914802981895634,0.5736472945891782,0.9658159218301661,0.16283939919121893,2012,10,4,4
5,2012-10-12,0.04595277172881963,0,0.6389776357827475,0.5656312625250499,0.9677962021787923,0.16283939919121893,2012,10,4,4
5,2012-10-19,0.041177703824077524,0,0.6701810436634718,0.5621242484969937,0.9682360640434085,0.16283939919121893,2012,10,4,4
5,2012-10-26,0.04364450449481162,0,0.6971246006389776,0.5180360721442883,0.9684191896587633,0.16283939919121893,2012,10,4,4
6,2010-02-05,0.5746722955411097,0,0.36411075612353566,0.05010020040080154,0.8555834010291004,0.42814846909300996,2010,2,4,1
6,2010-02-12,0.5562084999390289,1,0.36560170394036207,0.038076152304609145,0.8570432452703396,0.42814846909300996,2010,2,4,1
6,2010-02-19,0.5406149610123038,0,0.39765708200212985,0.021042084168336528,0.8574990389231316,0.42814846909300996,2010,2,4,1
6,2010-02-26,0.48716306138817655,0,0.43514376996805115,0.04458917835671339,0.8577874914701473,0.42814846909300996,2010,2,4,1
6,2010-03-05,0.5542426502692446,0,0.4620873269435569,0.07665330661322645,0.8580759430287164,0.42814846909300996,2010,3,4,1
6,2010-03-12,0.5372223701637698,0,0.5599574014909477,0.09769539078156297,0.8583643955757321,0.42814846909300996,2010,3,4,1
6,2010-03-19,0.5907749276453931,0,0.5357827476038338,0.1242484969939881,0.8566987813876246,0.42814846909300996,2010,3,4,1
6,2010-03-26,0.5027304609005644,0,0.5058572949946751,0.1302605210420842,0.8547074907282588,0.42814846909300996,2010,3,4,1
6,2010-04-02,0.6215570517161372,0,0.625133120340788,0.12374749498997994,0.852716200068893,0.4040294627383014,2010,4,4,2
6,2010-04-09,0.5804669121416731,0,0.6380191693290735,0.14929859719438876,0.8507249084210806,0.4040294627383014,2010,4,4,2
6,2010-04-16,0.5217765336668243,0,0.633013844515442,0.16833667334669333,0.849375209790455,0.4040294627383014,2010,4,4,2
6,2010-04-23,0.5299783146729521,0,0.61629392971246,0.1618236472945891,0.8488809665391845,0.4040294627383014,2010,4,4,2
6,2010-04-30,0.5131060716072545,0,0.6674121405750798,0.15430861723446876,0.8483867232879136,0.4040294627383014,2010,4,4,2
6,2010-05-07,0.5616404072690848,0,0.7182108626198084,0.18186372745490975,0.8478924810250899,0.4040294627383014,2010,5,4,2
6,2010-05-14,0.5234547780767557,0,0.7317358892438764,0.19138276553106204,0.847871785910991,0.4040294627383014,2010,5,4,2
6,2010-05-21,0.5265933561191256,0,0.7301384451544195,0.17735470941883769,0.8506923736892387,0.4040294627383014,2010,5,4,2
6,2010-05-28,0.5714200297685984,0,0.7736954206602769,0.14378757515030038,0.8535129624559339,0.4040294627383014,2010,5,4,2
6,2010-06-04,0.6562314867495881,0,0.779552715654952,0.11673346693386777,0.8563335512226287,0.4040294627383014,2010,6,4,2
6,2010-06-11,0.5878245597597757,0,0.8047923322683705,0.09819639278557113,0.859154139989323,0.4040294627383014,2010,6,4,2
6,2010-06-18,0.5844768225847313,0,0.8269435569755058,0.08266533066132253,0.8591322468775031,0.4040294627383014,2010,6,4,2
6,2010-06-25,0.5699107873081755,0,0.8302449414270501,0.0906813627254508,0.8579733610142766,0.4040294627383014,2010,6,4,2
6,2010-07-02,0.6173518604884007,0,0.7891373801916933,0.09869739478957906,0.8568144741626029,0.386842865395725,2010,7,4,3
6,2010-07-09,0.5896830952231827,0,0.7954206602768904,0.08517034068136264,0.8556555882993768,0.386842865395725,2010,7,4,3
6,2010-07-16,0.537819664943318,0,0.8254526091586795,0.07565130260521058,0.8555721772138165,0.386842865395725,2010,7,4,3
6,2010-07-23,0.5478261450543084,0,0.8270500532481363,0.06813627254509025,0.8569227338164076,0.386842865395725,2010,7,4,3
6,2010-07-30,0.5267408792935494,0,0.8001064962726305,0.08416833667334678,0.858273289430552,0.386842865395725,2010,7,4,3
6,2010-08-06,0.566946983237773,0,0.8559105431309904,0.07765531062124231,0.8596238460331431,0.386842865395725,2010,8,4,3
6,2010-08-13,0.5328539649427931,0,0.8582534611288605,0.11022044088176353,0.8609744016472871,0.386842865395725,2010,8,4,3
6,2010-08-20,0.5297769551399839,0,0.8638977635782747,0.09619238476953917,0.8605927602973371,0.386842865395725,2010,8,4,3
6,2010-08-27,0.494258749212672,0,0.8463258785942491,0.0736472945891784,0.86021111795894,0.386842865395725,2010,8,4,3
6,2010-09-03,0.5182228798893205,0,0.8084132055378062,0.05260521042084165,0.8598294766089896,0.386842865395725,2010,9,4,3
6,2010-09-10,0.4836863957942902,1,0.7725239616613419,0.04659318637274534,0.8594478352590396,0.386842865395725,2010,9,4,3
6,2010-09-17,0.4376027557053328,0,0.8044728434504792,0.05511022044088154,0.8597102906624379,0.386842865395725,2010,9,4,3
6,2010-09-24,0.42447890943574973,0,0.748136315228967,0.07615230460921851,0.8604558198664058,0.386842865395725,2010,9,4,3
6,2010-10-01,0.4455422303574986,0,0.6863684771033013,0.06563126252505014,0.8612013490703738,0.3917533217793183,2010,10,4,4
6,2010-10-08,0.4582291317385324,0,0.6280085197018104,0.08066132264529058,0.8619468792627889,0.3917533217793183,2010,10,4,4
6,2010-10-15,0.4519603807382564,0,0.6676251331203408,0.1242484969939881,0.862615666432867,0.3917533217793183,2010,10,4,4
6,2010-10-22,0.44723425751256984,0,0.6893503727369542,0.126753507014028,0.8630926009893396,0.3917533217793183,2010,10,4,4
6,2010-10-29,0.4681900730222286,0,0.6831735889243876,0.12224448897795592,0.8635695345573651,0.3917533217793183,2010,10,4,4
6,2010-11-05,0.5160386852457367,0,0.5714589989350373,0.1087174348697395,0.8640464691138376,0.3917533217793183,2010,11,4,4
6,2010-11-12,0.5120928008323408,0,0.5949946751863684,0.12825651302605223,0.8645234026818631,0.3917533217793183,2010,11,4,4
6,2010-11-19,0.5213762325564659,0,0.49787007454739085,0.1497995991983967,0.8633762121231223,0.3917533217793183,2010,11,4,4
6,2010-11-26,0.81958183754739,1,0.6341853035143771,0.1317635270541082,0.8619583333862155,0.3917533217793183,2010,11,4,4
6,2010-12-03,0.5844047220971504,0,0.49052183173588915,0.11823647294589179,0.8605404546493078,0.3917533217793183,2010,12,4,4
6,2010-12-10,0.6472119507769136,0,0.44962726304579337,0.18587174348697388,0.8591225759124006,0.3917533217793183,2010,12,4,4
6,2010-12-17,0.7490016544741539,0,0.48988285410010646,0.19889779559118237,0.8585062110270929,0.3917533217793183,2010,12,4,4
6,2010-12-24,1.0,0,0.5200212992545261,0.20741482965931857,0.8584909810362618,0.3917533217793183,2010,12,4,4
